,budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,profit,release_year
2529,15000000,Drama,1165,19.113278,2006-09-15,123384128,The Queen,6.8,338,108384128,2006
2530,15000000,Fantasy,4011,58.553213,1988-02-29,73326666,Beetlejuice,7.1,1444,58326666,1988
2531,15000000,Comedy,17202,2.005111,2007-10-12,55184721,Why Did I Get Married?,6.1,33,40184721,2007
2532,18000000,Drama,9587,16.418639000000002,1994-12-21,0,Little Women,7.0,215,-18000000,1994
2533,17000000,Drama,65086,43.675191,2012-02-01,127730736,The Woman in Black,6.1,1206,110730736,2012
2534,15000000,Horror,10053,4.688212,2006-02-03,66966987,When a Stranger Calls,5.4,268,51966987,2006
2535,15000000,Comedy,11870,9.125594,2002-02-08,52970014,Big Fat Liar,5.6,197,37970014,2002
2536,15000000,Drama,11778,19.786392000000003,1978-12-08,50000000,The Deer Hunter,7.8,921,35000000,<1980
2537,15000000,Comedy,586,13.581966,1997-12-25,64256513,Wag the Dog,6.7,270,49256513,1997
2538,17000000,Family,18736,11.927667,2003-04-25,55534455,The Lizzie McGuire Movie,5.7,280,38534455,2003
2539,35000000,Thriller,134411,30.556134999999998,2013-02-21,42930462,Snitch,5.8,1138,7930462,2013
2540,15000000,Horror,287903,31.565116999999997,2015-11-26,61548707,Krampus,5.9,584,46548707,2015
2541,15000000,Horror,9276,21.535126,1998-12-25,40283321,The Faculty,6.2,492,25283321,1998
2542,0,Drama,15765,7.921311,1993-06-09,0,What's Love Got to Do with It,6.9,72,0,1993
2543,15000000,Action,2142,19.284129,1997-08-15,44862187,Cop Land,6.6,382,29862187,1997
2544,16000000,Comedy,11397,23.423082,2001-12-07,66468332,Not Another Teen Movie,5.5,431,50468332,2001
2545,7000000,Crime,77016,49.517264000000004,2012-09-20,48126384,End of Watch,7.2,1170,41126384,2012
2546,15000000,Crime,11478,11.375032000000001,2000-03-31,35007180,The Skulls,5.8,156,20007180,2000
2547,15000000,Drama,266856,61.182331000000005,2014-11-26,123726688,The Theory of Everything,7.8,3311,108726688,2014
2548,0,Comedy,13411,7.314796,2003-04-10,0,Malibu's Most Wanted,4.7,77,0,2003
2549,15000000,Comedy,10564,6.8579229999999995,2000-04-27,33771174,Where the Heart Is,6.9,155,18771174,2000
2550,15000000,Adventure,947,41.286336,1962-12-10,69995385,Lawrence of Arabia,7.8,851,54995385,<1980
2551,15000000,Horror,24150,12.929525,2009-08-28,39421467,Halloween II,5.1,267,24421467,2009
2552,15000000,Drama,228970,42.952942,2014-12-05,52501541,Wild,7.0,951,37501541,2014
2553,15000000,Crime,18405,19.760382999999997,2009-03-13,32721635,The Last House on the Left,6.2,440,17721635,2009
2554,15000000,Comedy,6961,10.194097,2005-02-04,47175038,The Wedding Date,6.2,230,32175038,2005
2555,13000000,Horror,11442,11.045592999999998,2002-07-01,37664855,Halloween: Resurrection,4.5,228,24664855,2002
2556,16000000,Adventure,2493,44.533612,1987-09-18,30857814,The Princess Bride,7.6,1486,14857814,1987
2557,15000000,Drama,14047,10.84158,2007-12-27,30226144,The Great Debaters,6.9,151,15226144,2007
2558,15000000,Drama,64690,49.294864000000004,2011-08-06,78054825,Drive,7.4,3725,63054825,2011
2559,15000000,Comedy,11132,7.424798,2004-02-17,29331068,Confessions of a Teenage Drama Queen,5.1,221,14331068,2004
2560,15000000,Comedy,17127,5.164281,1998-04-17,46905889,The Object of My Affection,5.6,72,31905889,1998
2561,15000000,Horror,1562,34.759855,2007-04-26,64238440,28 Weeks Later,6.5,1197,49238440,2007
2562,15000000,Drama,232679,7.297757000000001,2014-08-22,30127963,When the Game Stands Tall,6.3,130,15127963,2014
2563,14000000,Comedy,17880,3.334804,2005-02-18,32645546,Because of Winn-Dixie,6.1,61,18645546,2005
2564,20000000,Action,14736,2.027393,2000-04-21,27728118,Love & Basketball,7.4,88,7728118,2000
2565,0,Action,9434,13.817269,1997-04-11,28084357,Grosse Pointe Blank,6.9,275,28084357,1997
2566,15000000,Comedy,23706,13.237835,2009-09-04,40105542,All About Steve,4.7,295,25105542,2009
2567,0,Mystery,11531,3.890223,2000-10-27,0,Book of Shadows: Blair Witch 2,4.3,212,0,2000
2568,15000000,Drama,9100,19.517239,1996-05-03,24769466,The Craft,6.3,380,9769466,1996
2569,15000000,Drama,116,30.669913,2005-10-26,85306374,Match Point,7.3,1105,70306374,2005
2570,0,Comedy,38843,9.681147,2010-07-23,0,Ramona and Beezus,6.1,245,0,2010
2571,11500000,Drama,1245,15.355589000000002,1993-11-05,23237911,The Remains of the Day,7.5,202,11737911,1993
2572,15000000,Drama,4995,19.85579,1997-09-11,43101594,Boogie Nights,7.5,796,28101594,1997
2573,0,Action,10413,11.689337,1993-01-15,0,Nowhere to Run,5.5,119,0,1993
2574,15000000,Drama,14012,3.043589,2006-10-20,21000000,Flicka,6.1,52,6000000,2006
2575,15000000,Horror,9793,17.141376,2007-03-22,0,The Hills Have Eyes 2,5.2,351,-15000000,2007
2576,14000000,Horror,12212,8.885017,2000-09-19,38574362,Urban Legends: Final Cut,4.4,100,24574362,2000
2577,0,Fantasy,13768,4.115398,2002-10-11,0,Tuck Everlasting,6.4,128,0,2002
2578,20000000,Action,8975,7.679336,2006-10-13,22165608,The Marine,5.0,163,2165608,2006
2579,15000000,Action,342521,18.268009,2016-04-21,20566327,Keanu,6.0,421,5566327,2016
2580,15000000,Drama,45272,7.809701,2010-12-22,20529194,Country Strong,5.9,80,5529194,2010
2581,15000000,Mystery,9424,9.378688,1998-07-24,17507368,Disturbing Behavior,5.5,104,2507368,1998
2582,15000000,Drama,97367,35.395129,2013-03-20,35485608,The Place Beyond the Pines,6.8,1653,20485608,2013
2583,15000000,Crime,254904,45.317278,2014-08-27,32556119,The November Man,6.0,639,17556119,2014
2584,15000000,Drama,18681,4.302941000000001,1999-09-04,0,Eye of the Beholder,5.3,42,-15000000,1999
2585,15000000,Drama,12162,47.006161999999996,2008-10-10,42000000,The Hurt Locker,7.2,1840,27000000,2008
2586,15000000,Fantasy,11495,11.379652,1984-05-11,17080167,Firestarter,5.9,173,2080167,1984
2587,15000000,Crime,64689,24.612603,2012-09-20,37930465,Killing Them Softly,5.8,742,22930465,2012
2588,15000000,Thriller,157849,26.708192999999998,2014-07-25,31554855,A Most Wanted Man,6.5,541,16554855,2014
2589,0,Comedy,13166,8.710294000000001,2001-04-18,0,Freddy Got Fingered,4.6,115,0,2001
2590,0,Adventure,15511,1.8001189999999998,2008-01-11,0,VeggieTales: The Pirates Who Don't Do Anything,5.9,25,0,2008
2591,15000000,Music,37003,0.33519499999999997,2007-05-19,22730842,U2 3D,6.7,10,7730842,2007
2592,25000000,Action,12211,11.782725,2000-09-01,15843608,Highlander: Endgame,4.4,104,-9156392,2000
2593,0,Crime,13816,2.711955,2006-08-25,0,Idlewild,5.1,17,0,2006
2594,15000000,Drama,51828,16.629173,2011-03-02,59389433,One Day,7.0,978,44389433,2011
2595,15000000,Drama,22798,20.05902,2009-09-13,16633035,Whip It,6.7,357,1633035,2009
2596,15000000,Crime,7501,8.113634,2001-09-07,12000000,Knockaround Guys,5.9,97,-3000000,2001
2597,0,Action,10743,9.874189999999999,2003-04-25,0,Confidence,6.4,126,0,2003
2598,0,Fantasy,37718,2.857936,1999-08-27,0,The Muse,5.3,31,0,1999
2599,20000000,Drama,15237,3.138118,2004-07-02,0,De-Lovely,6.3,32,-20000000,2004
2600,15000000,Comedy,9686,6.684096,1989-03-10,0,New York Stories,6.2,64,-15000000,1989
2601,0,Family,17644,0.722911,1998-01-01,0,Barney's Great Adventure,2.9,8,0,1998
2602,15000000,Action,97430,17.672021,2012-11-02,15608545,The Man with the Iron Fists,5.2,358,608545,2012
2603,15000000,Drama,12257,3.033471,1998-11-25,10443316,Home Fries,4.8,32,-4556684,1998
2604,0,Romance,13539,3.313257,2000-03-23,0,Here On Earth,5.4,48,0,2000
2605,15000000,Comedy,68,41.089863,1985-02-20,0,Brazil,7.5,861,-15000000,1985
2606,15000000,Music,14024,10.9071,2004-08-10,14867514,Raise Your Voice,6.0,211,-132486,2004
2607,15000000,Comedy,115,49.230089,1998-03-06,46189568,The Big Lebowski,7.8,2926,31189568,1998
2608,15000000,Drama,7874,11.429607,2006-12-08,10903846,Black Snake Moan,6.6,243,-4096154,2006
2609,15000000,Action,4911,6.373316,2002-12-14,9237470,Dark Blue,6.5,85,-5762530,2002
2610,16000000,Drama,1988,9.717392,2007-01-01,18928871,A Mighty Heart,6.7,95,2928871,2007
2611,15000000,Drama,16222,8.074807,2000-03-31,9902115,Whatever It Takes,5.0,37,-5097885,2000
2612,20000000,Comedy,9557,7.034752,2002-10-01,8586376,Boat Trip,4.7,146,-11413624,2002
2613,0,Comedy,9026,7.250379,2002-05-17,0,The Importance of Being Earnest,6.7,127,0,2002
2614,0,Comedy,57943,0.116873,1998-02-01,0,The Love Letter,4.7,3,0,1998
2615,0,Drama,18276,7.712206,2006-05-05,0,Hoot,5.5,44,0,2006
2616,15000000,Comedy,8321,25.329493,2008-02-08,34533783,In Bruges,7.4,1388,19533783,2008
2617,15,Comedy,72359,5.1128089999999995,2013-05-09,0,Peeples,5.6,26,-15,2013
2618,15000000,Comedy,10186,13.832376000000002,2008-08-20,8762890,The Rocker,5.6,156,-6237110,2008
2619,15000000,Comedy,25704,7.4460690000000005,2009-08-21,6405245,Post Grad,5.0,100,-8594755,2009
2620,15000000,Drama,133694,13.568302,2012-09-23,8138788,Promised Land,6.0,243,-6861212,2012
2621,15000000,Comedy,19265,21.857387,2009-06-19,35097815,Whatever Works,6.8,350,20097815,2009
2622,15000000,Thriller,36047,0.249245,2000-07-19,5217498,The In Crowd,4.7,15,-9782502,2000
2623,15000000,Adventure,8053,12.163832000000001,2005-11-17,12036149,The Three Burials of Melquiades Estrada,7.0,177,-2963851,2005
2624,0,Comedy,2290,8.962245,1999-09-16,0,Jakob the Liar,6.0,90,0,1999
2625,15000000,Action,5236,32.690038,2005-09-05,15785148,Kiss Kiss Bang Bang,7.2,886,785148,2005
2626,25000000,Thriller,6552,8.583217,1999-04-30,4152230,Idle Hands,6.1,182,-20847770,1999
2627,15000000,Thriller,1018,31.60985,2001-05-16,20117339,Mulholland Drive,7.6,1477,5117339,2001
2628,0,Drama,10075,12.295216,2007-01-26,0,Blood and Chocolate,5.4,87,0,2007
2629,22000000,Comedy,38031,12.4654,2010-05-23,0,You Will Meet a Tall Dark Stranger,5.8,251,-22000000,2010
2630,15000000,Drama,42188,30.983396999999997,2010-09-15,9455232,Never Let Me Go,6.8,737,-5544768,2010
2631,0,Drama,112430,1.485324,2007-08-05,0,The Company,7.0,12,0,2007
2632,15000000,Thriller,6687,11.428903,2008-01-18,5926410,Transsiberian,6.5,195,-9073590,2008
2633,15000000,Adventure,13853,5.484679,1986-01-17,0,The Clan of the Cave Bear,4.8,27,-15000000,1986
2634,0,Comedy,31306,5.770246,1999-10-22,0,Crazy in Alabama,6.5,12,0,1999
2635,15000000,Horror,8461,15.175289000000001,2007-10-20,7938872,Funny Games,6.3,545,-7061128,2007
2636,0,Drama,331592,2.414721,2015-09-11,0,Listening,5.5,31,0,2015
2637,0,Drama,47692,0.470645,1999-11-24,0,Felicia's Journey,6.6,23,0,1999
2638,92620000,Drama,19,32.351527000000004,1927-01-10,650422,Metropolis,8.0,657,-91969578,<1980
2639,12000000,Action,10045,17.493735,2004-11-09,9584131,District B13,6.5,565,-2415869,2004
2640,8000000,Drama,400,6.932221000000001,1995-12-01,529766,Things to Do in Denver When You're Dead,6.7,85,-7470234,1995
2641,15000000,Action,253450,8.142166,2015-08-27,632542,The Assassin,6.6,157,-14367458,2015
2642,15000000,Drama,9104,6.329672,2001-09-08,0,Buffalo Soldiers,6.5,93,-15000000,2001
2643,0,Thriller,11190,7.744166000000001,2003-06-25,0,The Return,7.4,100,0,2003
2644,8500000,Adventure,16353,9.029489,2008-12-04,8936663,Ong Bak 2,6.0,152,436663,2008
2645,12000000,Adventure,23759,22.708647,2010-02-15,6814789,Centurion,5.9,386,-5185211,2010
2646,15000000,Drama,24206,2.609057,1996-06-26,76382,Silent Trigger,5.0,22,-14923618,1996
2647,15000000,Mystery,10185,19.913960999999997,2008-08-07,3533227,The Midnight Meat Train,6.0,290,-11466773,2008
2648,15000000,Drama,75033,1.897761,2011-09-16,0,Winnie Mandela,5.2,5,-15000000,2011
2649,15000000,Drama,74536,7.701186,2011-11-04,0,The Son of No One,4.8,92,-15000000,2011
2650,15000000,Action,31668,1.833058,2001-10-14,23000,All The Queen's Men,6.1,7,-14977000,2001
2651,15000000,Comedy,13501,12.185203999999999,2007-01-25,20380,The Good Night,5.7,41,-14979620,2007
2652,0,Drama,15208,2.500218,2008-07-04,0,Bathory: Countess of Blood,5.6,31,0,2008
2653,20000000,Animation,172391,6.459787,2013-07-18,27187375,Khumba,5.8,72,7187375,2013
2654,7000000,Thriller,262543,49.808505,2014-10-09,0,Automata,5.6,670,-7000000,2014
2655,0,Action,9288,4.901936,2005-01-01,0,Dungeons & Dragons: Wrath of the Dragon God,4.8,36,0,2005
2656,15000000,Drama,370980,0.738646,2015-12-03,0,Chiamatemi Francesco - Il Papa della gente,7.3,12,-15000000,2015
2657,15000000,Drama,20083,5.294319000000001,2009-03-22,0,Shinjuku Incident,6.7,65,-15000000,2009
2658,0,Drama,40880,0.16536700000000001,2001-06-29,0,Pandaemonium,4.5,2,0,2001
2659,14600000,Romance,137,52.744331,1993-02-11,70906973,Groundhog Day,7.4,2301,56306973,1993
2660,14800000,Comedy,264999,29.660992999999998,2015-07-01,122513057,Magic Mike XXL,6.3,706,107713057,2015
2661,14500000,Drama,454,41.493041999999996,1996-10-31,147298761,Romeo + Juliet,6.7,1374,132798761,1996
2662,10000000,Drama,53457,10.072199000000001,2010-09-16,17511906,Sarah's Key,7.2,196,7511906,2010
2663,14500000,Drama,288980,4.3893629999999995,2014-08-21,0,Freedom,5.8,9,-14500000,2014
2664,14000000,Western,33,37.380435,1992-08-07,159157447,Unforgiven,7.7,1113,145157447,1992
2665,14200000,Drama,1951,7.05145,2005-05-16,674918,Manderlay,6.9,78,-13525082,2005
2666,15000000,Drama,12405,59.25896899999999,2008-05-12,377910544,Slumdog Millionaire,7.6,2827,362910544,2008
2667,14000000,Drama,10998,16.742972,1987-09-11,320145693,Fatal Attraction,6.6,291,306145693,1987
2668,14000000,Romance,114,45.473484,1990-03-23,463000000,Pretty Woman,7.0,1746,449000000,1990
2669,0,Adventure,9396,15.474831,1988-05-19,239606210,Crocodile Dundee II,5.5,303,239606210,1988
2670,0,Thriller,319910,4.289676,2015-03-15,0,Broken Horses,5.0,10,0,2015
2671,14000000,Drama,2604,25.949277,1989-12-20,161001698,Born on the Fourth of July,6.7,395,147001698,1989
2672,14000000,Comedy,864,22.409117000000002,1993-09-30,154864401,Cool Runnings,6.8,491,140864401,1993
2673,15000000,Mystery,14435,13.706357,2009-01-16,100734718,My Bloody Valentine,5.3,299,85734718,2009
2674,13000000,Drama,1931,6.92205,2007-05-16,75511123,Stomp the Yard,6.1,88,62511123,2007
2675,14000000,Adventure,691,27.173470000000002,1977-07-07,185438673,The Spy Who Loved Me,6.6,507,171438673,<1980
2676,14000000,Horror,9877,12.159009,1998-09-25,72527595,Urban Legend,5.6,290,58527595,1998
2677,0,Comedy,62008,4.448494,2012-02-23,0,Good Deeds,6.2,45,0,2012
2678,14000000,Action,12227,13.13724,1991-01-18,34793160,White Fang,6.5,135,20793160,1991
2679,0,Comedy,13824,4.04701,1999-10-08,0,Superstar,5.1,83,0,1999
2680,13000000,History,71688,23.3784,2011-12-30,114956699,The Iron Lady,6.2,527,101956699,2011
2681,0,Action,15173,1.446172,2002-10-04,0,Jonah: A VeggieTales Movie,6.4,22,0,2002
2682,14000000,Drama,8291,3.650857,1993-07-23,27515786,Poetic Justice,6.9,47,13515786,1993
2683,14000000,Action,13950,5.102258,2002-03-08,25482931,All About the Benjamins,5.8,48,11482931,2002
2684,14000000,Comedy,12158,6.772614999999999,1995-10-27,19800000,Vampire in Brooklyn,4.5,111,5800000,1995
2685,14000000,Horror,11586,11.543363000000001,1977-06-17,30749142,Exorcist II: The Heretic,4.5,133,16749142,<1980
2686,0,Horror,10008,7.436315,2005-05-05,0,An American Haunting,5.3,142,0,2005
2687,14000000,Comedy,2830,14.813614000000001,2003-08-21,0,My Boss's Daughter,4.4,180,-14000000,2003
2688,14000000,Thriller,12403,20.792603,2009-06-08,22852638,A Perfect Getaway,6.2,351,8852638,2009
2689,14000000,Comedy,34563,6.733485000000001,2010-03-12,21409028,Our Family Wedding,5.7,39,7409028,2010
2690,0,Comedy,14557,7.708227000000001,1998-08-21,0,Dead Man on Campus,5.6,49,0,1998
2691,12000000,Comedy,10368,2.2386459999999997,1999-03-25,21001563,Tea with Mussolini,5.8,32,9001563,1999
2692,0,Horror,10280,7.866961,1996-10-25,0,Thinner,5.5,124,0,1996
2693,0,Drama,12637,3.876242,1977-06-21,0,"New York, New York",6.1,67,0,<1980
2694,0,Comedy,34152,1.89218,1994-05-13,0,Crooklyn,6.7,31,0,1994
2695,11000000,Comedy,14434,4.536745,2007-03-16,13196245,I Think I Love My Wife,5.0,55,2196245,2007
2696,11000000,Horror,11470,11.220642999999999,2001-07-24,16951798,Jason X,4.5,291,5951798,2001
2697,0,History,10741,11.706309,2006-09-05,0,Bobby,6.4,119,0,2006
2698,14000000,Comedy,24940,4.66723,2001-02-02,10424470,Head Over Heels,5.3,73,-3575530,2001
2699,14000000,Comedy,82679,7.487842999999999,2012-10-25,11417362,Fun Size,5.5,134,-2582638,2012
2700,14000000,Drama,2013,13.65494,2007-05-22,19777647,The Diving Bell and the Butterfly,7.4,283,5777647,2007
2701,26000000,Romance,1440,11.942862,2006-10-06,14821658,Little Children,6.9,240,-11178342,2006
2702,14000000,Drama,18041,5.833687,2000-04-21,5108820,Gossip,5.5,68,-8891180,2000
2703,14000000,Drama,28029,6.370267,1999-01-29,0,A Walk on the Moon,6.2,21,-14000000,1999
2704,0,Action,1123,4.052219,2006-10-27,4291965,Catch a Fire,6.4,25,4291965,2006
2705,0,Horror,14033,3.231848,2001-09-06,0,Soul Survivors,4.4,49,0,2001
2706,14000000,Drama,87729,0.900442,1995-03-31,2474000,Jefferson in Paris,5.2,10,-11526000,1995
2707,0,Comedy,16899,8.387573,2008-01-01,0,Easy Virtue,6.3,108,0,2008
2708,0,Action,41317,0.633004,1978-11-02,0,Caravans,5.8,1,0,<1980
2709,0,History,245700,9.242554,2014-10-31,5405500,Mr. Turner,6.3,204,5405500,2014
2710,0,Drama,37842,1.866443,2009-05-20,0,Wild Grass,5.8,22,0,2009
2711,0,Drama,9045,5.9305330000000005,2002-02-13,0,Amen.,7.1,75,0,2002
2712,12000000,History,44092,4.930129,2010-09-01,0,Reign of Assassins,6.7,57,-12000000,2010
2713,0,Comedy,16005,8.747922,2008-09-26,0,The Lucky Ones,6.3,55,0,2008
2714,14000000,Drama,44754,4.8984239999999994,2011-09-30,46495,Margaret,6.1,86,-13953505,2011
2715,108,Comedy,23988,7.4105229999999995,2009-10-27,0,Stan Helsing,4.0,97,-108,2009
2716,14000000,Romance,43949,24.210698,2010-08-06,1755212,Flipped,7.4,418,-12244788,2010
2717,14000000,Drama,142,44.135568,2005-09-02,178043761,Brokeback Mountain,7.5,1480,164043761,2005
2718,12000000,Comedy,9603,16.051328,1995-07-19,0,Clueless,6.9,803,-12000000,1995
2719,13500000,Drama,10712,9.982885000000001,2002-09-01,29027914,Far from Heaven,6.9,144,15527914,2002
2720,14000000,Comedy,243938,16.618873999999998,2015-02-20,12314651,Hot Tub Time Machine 2,5.0,354,-1685349,2015
2721,13500000,Drama,10876,7.261196000000001,2000-11-22,7060876,Quills,6.8,128,-6439124,2000
2722,15000000,Comedy,86838,32.306455,2012-09-07,19422261,Seven Psychopaths,6.7,1206,4422261,2012
2723,0,Drama,25208,4.722403,2001-01-19,0,The Caveman's Valentine,6.0,27,0,2001
2724,18339750,Drama,613,32.445895,2004-09-08,92180910,Downfall,7.7,1037,73841160,2004
2725,12806000,Drama,1913,17.363739000000002,2004-09-03,38535221,The Sea Inside,7.2,219,25729221,2004
2726,13300000,Thriller,97370,29.782161,2014-03-14,5380251,Under the Skin,6.0,1102,-7919749,2014
2727,13000000,Comedy,801,18.362333,1987-12-23,123922370,"Good Morning, Vietnam",7.1,642,110922370,1987
2728,13400000,Action,70829,0.6807529999999999,2010-12-29,16700000,The Last Godfather,4.7,7,3300000,2010
2729,13000000,Documentary,54518,6.735922,2011-02-11,98441954,Justin Bieber: Never Say Never,4.8,154,85441954,2011
2730,13000000,Drama,44214,91.28568299999999,2010-12-02,327803731,Black Swan,7.3,4430,314803731,2010
2731,13000000,Drama,240,105.79293600000001,1974-12-20,47542841,The Godfather: Part II,8.3,3338,34542841,<1980
2732,13000000,Drama,9816,9.969624000000001,2001-01-12,91038276,Save the Last Dance,6.3,352,78038276,2001
2733,7000000,Horror,10131,17.113408,1988-08-19,72500000,A Nightmare on Elm Street 4: The Dream Master,5.8,281,65500000,1988
2734,16000000,Drama,339984,10.248439,2016-03-17,77000000,Miracles from Heaven,6.7,186,61000000,2016
2735,13000000,Comedy,8859,25.316146,2000-12-15,73180723,"Dude, Where’s My Car?",5.2,509,60180723,2000
2736,13000000,Crime,11967,9.499325,1988-08-12,44726644,Young Guns,6.6,258,31726644,1988
2737,13000000,Comedy,239563,43.791745,2014-10-09,54837234,St. Vincent,7.1,763,41837234,2014
2738,12500000,Comedy,222899,11.828068,2014-02-14,49002684,About Last Night,6.0,210,36502684,2014
2739,16000000,Comedy,4951,54.550275,1999-03-30,53478166,10 Things I Hate About You,7.3,1701,37478166,1999
2740,13000000,Comedy,10985,13.525704000000001,2002-05-10,0,The New Guy,5.7,151,-13000000,2002
2741,0,Comedy,9644,12.963328,1993-02-04,0,National Lampoon's Loaded Weapon 1,5.7,157,0,1993
2742,17000000,Horror,332567,60.829620999999996,2016-06-24,119100758,The Shallows,6.2,1567,102100758,2016
2743,13000000,Science Fiction,1954,73.307513,2004-01-22,96060858,The Butterfly Effect,7.3,2060,83060858,2004
2744,0,Comedy,15489,7.964289,2000-02-11,0,Snow Day,4.8,51,0,2000
2745,13000000,Comedy,15250,2.388918,2007-11-27,0,This Christmas,7.1,29,-13000000,2007
2746,12000000,Science Fiction,22345,4.580081,1999-03-12,36450736,Baby Geniuses,3.3,75,24450736,1999
2747,13000000,Action,9448,6.425528,1998-04-24,27007143,The Big Hit,6.1,109,14007143,1998
2748,12000000,Comedy,38223,4.63093,1996-07-10,0,Harriet the Spy,5.7,46,-12000000,1996
2749,13000000,Drama,11186,16.681567,1990-11-09,35763605,Child's Play 2,5.8,308,22763605,1990
2750,13200000,Crime,136835,24.656067999999998,2014-09-10,53830415,No Good Deed,5.6,181,40630415,2014
2751,18000000,Science Fiction,5876,37.104353,2007-11-21,57096190,The Mist,6.7,1399,39096190,2007
2752,15000000,Drama,264660,95.130041,2015-01-21,36869414,Ex Machina,7.6,4737,21869414,2015
2753,13000000,Fantasy,492,27.546914,1999-09-30,22863596,Being John Malkovich,7.3,1101,9863596,1999
2754,6000000,Comedy,25462,2.2721299999999998,2001-09-07,0,Two Can Play That Game,6.6,17,-6000000,2001
2755,13000000,Family,238603,17.371326999999997,2014-06-14,45300000,Earth to Echo,5.7,290,32300000,2014
2756,13000000,Drama,10691,6.130096,2001-06-29,16929123,Crazy/Beautiful,6.6,96,3929123,2001
2757,19000000,Action,1251,24.472479999999997,2006-12-19,68673228,Letters from Iwo Jima,7.2,541,49673228,2006
2758,13000000,Adventure,5172,6.764436999999999,2006-10-15,11130889,The Astronaut Farmer,6.2,123,-1869111,2006
2759,13000000,Comedy,58680,1.750054,1998-05-08,8026971,Woo,5.5,10,-4973029,1998
2760,6000000,Drama,264644,66.11334000000001,2015-10-16,35401758,Room,8.1,2757,29401758,2015
2761,0,Comedy,14577,9.066881,1998-06-12,0,Dirty Work,6.5,66,0,1998
2762,13000000,Comedy,11592,6.170139,1994-04-13,7820688,Serial Mom,6.4,135,-5179312,1994
2763,13000000,Comedy,16406,4.7425370000000004,1999-08-04,27500000,Dick,5.7,67,14500000,1999
2764,0,Drama,19052,1.212956,1999-11-04,0,Light It Up,6.6,7,0,1999
2765,13000000,Music,3682,11.880899000000001,1998-08-28,16757163,54,5.5,135,3757163,1998
2766,0,Adventure,9683,10.131122999999999,2001-08-24,0,Bubble Boy,5.1,163,0,2001
2767,13000000,Comedy,2084,5.831302,2001-09-06,0,Birthday Girl,6.1,103,-13000000,2001
2768,13000000,Comedy,107811,35.522027,2013-03-01,48065672,21 & Over,5.7,737,35065672,2013
2769,13000000,Drama,2266,10.573191,2006-05-16,4857367,"Paris, je t'aime",6.8,207,-8142633,2006
2770,0,Drama,13074,4.898437,2007-06-14,0,Resurrecting the Champ,5.9,60,0,2007
2771,13000000,Comedy,144340,17.632445999999998,2013-03-21,18000000,Admission,5.4,304,5000000,2013
2772,0,Romance,48217,1.7800650000000002,2000-01-01,0,The Widow of Saint-Pierre,6.7,11,0,2000
2773,15000000,Drama,28211,26.373864,2009-03-25,8459458,Chloe,5.9,498,-6540542,2009
2774,13000000,Comedy,47502,1.6473349999999998,1996-04-03,9789900,Faithful,4.8,4,-3210100,1996
2775,13000000,Drama,9950,12.321302000000001,2006-03-16,2636637,Find Me Guilty,6.5,138,-10363363,2006
2776,13000000,Drama,84892,43.444134999999996,2012-09-20,33400000,The Perks of Being a Wallflower,7.7,2968,20400000,2012
2777,3000000,Action,24227,1.2791059999999999,1993-05-14,1200000,Excessive Force,4.5,10,-1800000,1993
2778,13000000,Drama,9672,3.6808959999999997,2006-11-16,1151330,Infamous,6.4,60,-11848670,2006
2779,0,Drama,44853,2.996284,2000-12-29,0,The Claim,5.6,17,0,2000
2780,13000000,Thriller,157544,10.475368,2015-07-24,1784763,The Vatican Tapes,4.6,243,-11215237,2015
2781,14350531,Action,59678,30.952377000000002,2011-05-12,3964682,Attack the Block,6.3,733,-10385849,2011
2782,10000000,Drama,79777,4.267466000000001,2011-12-23,303877,In the Land of Blood and Honey,5.8,45,-9696123,2011
2783,13000000,Crime,158011,34.532418,2013-03-14,68572378,The Call,6.6,1257,55572378,2013
2784,0,History,407887,6.116436,2016-07-27,0,Operation Chromite,5.8,29,0,2016
2785,0,Family,17043,1.7149720000000002,2002-07-26,33082548,The Crocodile Hunter: Collision Course,5.3,34,33082548,2002
2786,13000000,Comedy,8952,19.664699,2009-01-18,10652035,I Love You Phillip Morris,6.4,503,-2347965,2009
2787,12000000,Adventure,62204,6.537986,1981-12-15,55260558,Quest for Fire,7.1,109,43260558,1981
2788,12500000,Drama,13435,13.349012,2002-12-19,23367586,Antwone Fisher,6.7,137,10867586,2002
2789,0,Drama,17187,6.796079,2002-11-22,0,The Emperor's Club,6.9,96,0,2002
2790,12500000,Action,319,35.268557,1993-09-09,12281551,True Romance,7.5,749,-218449,1993
2791,3100000,Romance,59457,7.453347,2010-07-15,0,Womb,5.9,92,-3100000,2010
2792,12500000,Crime,9504,13.939054,1992-09-15,10725228,Glengarry Glen Ross,7.5,323,-1774772,1992
2793,13000000,Crime,37414,11.892615,2010-02-19,0,The Killer Inside Me,6.0,173,-13000000,2010
2794,0,Drama,6217,5.69872,1982-04-02,0,Cat People,6.0,94,0,1982
2795,12500000,Horror,26688,8.780512,2009-09-09,27206120,Sorority Row,5.4,177,14706120,2009
2796,0,Adventure,43867,4.021389,1937-09-03,0,The Prisoner of Zenda,8.4,11,0,<1980
2797,12000000,Comedy,6615,15.817096,2007-10-12,11293663,Lars and the Real Girl,7.1,509,-706337,2007
2798,12500000,War,14574,34.821222999999996,2008-05-07,20416563,The Boy in the Striped Pyjamas,7.7,1451,7916563,2008
